"sku","brand","product_name","category","launch_year","msrp","component","component_code","supplier","component_cost","claim_id","failed_component","claim_date","days_in_service","repair_cost","resolution","failure_symptom","master_id"
"PHN-NIM-0026","Nimbus","Nimbus X1 Pro","Smartphone",2024,442.51,"OLED Display","OLD","Luxshare ICT",133.06,"WC-01804","Battery","2024-12-02",390,66.63,"Repaired","Not charging",11363
"PHN-NIM-0026","Nimbus","Nimbus X1 Pro","Smartphone",2024,442.51,"Logic Board","LB","Quanta Computer",204.84,"WC-01804","Battery","2024-12-02",390,66.63,"Repaired","Not charging",11364
"PHN-SOL-0025","Solace","Solace Nova 5 Lite","Smartphone",2022,370.72,"Speaker Unit","SPK","Foxlink Corp",5.71,"WC-01805","Logic Board","2025-05-04",61,392.04,"Repaired","Not charging",11365
"PHN-SOL-0025","Solace","Solace Nova 5 Lite","Smartphone",2022,370.72,"Charging Port","CHG","Quanta Computer",5.53,"WC-01805","Logic Board","2025-05-04",61,392.04,"Repaired","Not charging",11366
"PHN-SOL-0025","Solace","Solace Nova 5 Lite","Smartphone",2022,370.72,"Camera Module","CAM","Foxlink Corp",43.71,"WC-01805","Logic Board","2025-05-04",61,392.04,"Repaired","Not charging",11367
"PHN-SOL-0025","Solace","Solace Nova 5 Lite","Smartphone",2022,370.72,"Battery","BAT","Foxlink Corp",16.85,"WC-01805","Logic Board","2025-05-04",61,392.04,"Repaired","Not charging",11368
"PHN-SOL-0025","Solace","Solace Nova 5 Lite","Smartphone",2022,370.72,"OLED Display","OLD","Quanta Computer",120.66,"WC-01805","Logic Board","2025-05-04",61,392.04,"Repaired","Not charging",11369
"PHN-SOL-0025","Solace","Solace Nova 5 Lite","Smartphone",2022,370.72,"Logic Board","LB","Wistron",247.09,"WC-01805","Logic Board","2025-05-04",61,392.04,"Repaired","Not charging",11370
"LAP-VOR-0009","Vortexa","Vortexa TravelLite 12","Laptop",2021,1388.45,"Webcam Module","CAM","Luxshare ICT",11.25,"WC-01806","Battery","2024-03-25",990,69.22,"Repaired","Malfunctioning",11371
"LAP-VOR-0009","Vortexa","Vortexa TravelLite 12","Laptop",2021,1388.45,"Cooling Fan","FAN","Pegatron",5.06,"WC-01806","Battery","2024-03-25",990,69.22,"Repaired","Malfunctioning",11372
"LAP-VOR-0009","Vortexa","Vortexa TravelLite 12","Laptop",2021,1388.45,"Keyboard Assembly","KB","Wistron",37.73,"WC-01806","Battery","2024-03-25",990,69.22,"Repaired","Malfunctioning",11373
"LAP-VOR-0009","Vortexa","Vortexa TravelLite 12","Laptop",2021,1388.45,"RAM Module","RAM","Wistron",68.75,"WC-01806","Battery","2024-03-25",990,69.22,"Repaired","Malfunctioning",11374
"LAP-VOR-0009","Vortexa","Vortexa TravelLite 12","Laptop",2021,1388.45,"SSD Storage","SSD","Luxshare ICT",29.14,"WC-01806","Battery","2024-03-25",990,69.22,"Repaired","Malfunctioning",11375
"LAP-VOR-0009","Vortexa","Vortexa TravelLite 12","Laptop",2021,1388.45,"Battery","BAT","Pegatron",36.75,"WC-01806","Battery","2024-03-25",990,69.22,"Repaired","Malfunctioning",11376
"LAP-VOR-0009","Vortexa","Vortexa TravelLite 12","Laptop",2021,1388.45,"Display Panel","DSP","Wistron",94.08,"WC-01806","Battery","2024-03-25",990,69.22,"Repaired","Malfunctioning",11377
"LAP-VOR-0009","Vortexa","Vortexa TravelLite 12","Laptop",2021,1388.45,"Motherboard","MB","Pegatron",70.06,"WC-01806","Battery","2024-03-25",990,69.22,"Repaired","Malfunctioning",11378
"PHN-NIM-0008","Nimbus","Nimbus Flip 3","Smartphone",2024,435.13,"Speaker Unit","SPK","Wistron",7.16,"WC-01807","Logic Board","2025-01-18",475,179.04,"Repaired","Overheating",11379
"PHN-NIM-0008","Nimbus","Nimbus Flip 3","Smartphone",2024,435.13,"Charging Port","CHG","Foxlink Corp",5.09,"WC-01807","Logic Board","2025-01-18",475,179.04,"Repaired","Overheating",11380
"PHN-NIM-0008","Nimbus","Nimbus Flip 3","Smartphone",2024,435.13,"Camera Module","CAM","Delta Electronics",15.06,"WC-01807","Logic Board","2025-01-18",475,179.04,"Repaired","Overheating",11381
"PHN-NIM-0008","Nimbus","Nimbus Flip 3","Smartphone",2024,435.13,"Battery","BAT","Foxlink Corp",12.13,"WC-01807","Logic Board","2025-01-18",475,179.04,"Repaired","Overheating",11382
"PHN-NIM-0008","Nimbus","Nimbus Flip 3","Smartphone",2024,435.13,"OLED Display","OLD","Quanta Computer",117.11,"WC-01807","Logic Board","2025-01-18",475,179.04,"Repaired","Overheating",11383
"PHN-NIM-0008","Nimbus","Nimbus Flip 3","Smartphone",2024,435.13,"Logic Board","LB","Luxshare ICT",89.60,"WC-01807","Logic Board","2025-01-18",475,179.04,"Repaired","Overheating",11384
"WCH-ZEN-0007","Zenith","Zenith Watch S1 Sport","Smartwatch",2023,573.98,"Strap/Band","STR","Pegatron",3.45,"WC-01808","Logic Board","2025-09-20",791,140.22,"Repaired","Not charging",11385
"WCH-ZEN-0007","Zenith","Zenith Watch S1 Sport","Smartwatch",2023,573.98,"Sensor Module","SEN","Foxlink Corp",7.89,"WC-01808","Logic Board","2025-09-20",791,140.22,"Repaired","Not charging",11386
"WCH-ZEN-0007","Zenith","Zenith Watch S1 Sport","Smartwatch",2023,573.98,"Battery","BAT","Delta Electronics",12.35,"WC-01808","Logic Board","2025-09-20",791,140.22,"Repaired","Not charging",11387
"WCH-ZEN-0007","Zenith","Zenith Watch S1 Sport","Smartwatch",2023,573.98,"Display","DSP","Foxlink Corp",36.79,"WC-01808","Logic Board","2025-09-20",791,140.22,"Repaired","Not charging",11388
"WCH-ZEN-0007","Zenith","Zenith Watch S1 Sport","Smartwatch",2023,573.98,"Logic Board","LB","Quanta Computer",59.46,"WC-01808","Logic Board","2025-09-20",791,140.22,"Repaired","Not charging",11389
"PHN-SOL-0030","Solace","Solace Edge 7","Smartphone",2024,900.50,"Speaker Unit","SPK","Pegatron",5.23,"WC-01809","Logic Board","2026-05-05",27,363.40,"Pending","Malfunctioning",11390
"PHN-SOL-0030","Solace","Solace Edge 7","Smartphone",2024,900.50,"Charging Port","CHG","Quanta Computer",5.64,"WC-01809","Logic Board","2026-05-05",27,363.40,"Pending","Malfunctioning",11391
"PHN-SOL-0030","Solace","Solace Edge 7","Smartphone",2024,900.50,"Camera Module","CAM","Wistron",17.37,"WC-01809","Logic Board","2026-05-05",27,363.40,"Pending","Malfunctioning",11392
"PHN-SOL-0030","Solace","Solace Edge 7","Smartphone",2024,900.50,"Battery","BAT","Pegatron",20.56,"WC-01809","Logic Board","2026-05-05",27,363.40,"Pending","Malfunctioning",11393
"PHN-SOL-0030","Solace","Solace Edge 7","Smartphone",2024,900.50,"OLED Display","OLD","Wistron",71.26,"WC-01809","Logic Board","2026-05-05",27,363.40,"Pending","Malfunctioning",11394
"PHN-SOL-0030","Solace","Solace Edge 7","Smartphone",2024,900.50,"Logic Board","LB","Delta Electronics",208.70,"WC-01809","Logic Board","2026-05-05",27,363.40,"Pending","Malfunctioning",11395
"TAB-ORB-0021","Orbital","Orbital Tab 10","Tablet",2023,401.33,"Charging Port","CHG","Delta Electronics",10.06,"WC-01810","Logic Board","2024-11-01",877,176.85,"Repaired","Cracked/damaged",11396
"TAB-ORB-0021","Orbital","Orbital Tab 10","Tablet",2023,401.33,"Speaker Unit","SPK","Wistron",8.21,"WC-01810","Logic Board","2024-11-01",877,176.85,"Repaired","Cracked/damaged",11397
"TAB-ORB-0021","Orbital","Orbital Tab 10","Tablet",2023,401.33,"Battery","BAT","Delta Electronics",35.92,"WC-01810","Logic Board","2024-11-01",877,176.85,"Repaired","Cracked/damaged",11398
"TAB-ORB-0021","Orbital","Orbital Tab 10","Tablet",2023,401.33,"Touch Display","TDS","Delta Electronics",43.63,"WC-01810","Logic Board","2024-11-01",877,176.85,"Repaired","Cracked/damaged",11399
"TAB-ORB-0021","Orbital","Orbital Tab 10","Tablet",2023,401.33,"Logic Board","LB","Pegatron",88.09,"WC-01810","Logic Board","2024-11-01",877,176.85,"Repaired","Cracked/damaged",11400
"TAB-EMB-0011","Emberline","Emberline Slate 8","Tablet",2023,609.61,"Charging Port","CHG","Foxlink Corp",4.75,"WC-01811","Battery","2025-12-03",300,75.06,"Pending","Random shutdowns",11401
"TAB-EMB-0011","Emberline","Emberline Slate 8","Tablet",2023,609.61,"Speaker Unit","SPK","Pegatron",3.52,"WC-01811","Battery","2025-12-03",300,75.06,"Pending","Random shutdowns",11402
"TAB-EMB-0011","Emberline","Emberline Slate 8","Tablet",2023,609.61,"Battery","BAT","Foxlink Corp",18.52,"WC-01811","Battery","2025-12-03",300,75.06,"Pending","Random shutdowns",11403
"TAB-EMB-0011","Emberline","Emberline Slate 8","Tablet",2023,609.61,"Touch Display","TDS","Wistron",38.43,"WC-01811","Battery","2025-12-03",300,75.06,"Pending","Random shutdowns",11404
"TAB-EMB-0011","Emberline","Emberline Slate 8","Tablet",2023,609.61,"Logic Board","LB","Wistron",159.27,"WC-01811","Battery","2025-12-03",300,75.06,"Pending","Random shutdowns",11405
"LAP-ORB-0005","Orbital","Orbital Force 15 Gaming","Laptop",2021,1581.98,"Webcam Module","CAM","Delta Electronics",3.83,"WC-01812","RAM Module","2025-01-05",618,120.80,"Pending","Malfunctioning",11406
"LAP-ORB-0005","Orbital","Orbital Force 15 Gaming","Laptop",2021,1581.98,"Cooling Fan","FAN","Delta Electronics",14.44,"WC-01812","RAM Module","2025-01-05",618,120.80,"Pending","Malfunctioning",11407
"LAP-ORB-0005","Orbital","Orbital Force 15 Gaming","Laptop",2021,1581.98,"Keyboard Assembly","KB","Pegatron",30.60,"WC-01812","RAM Module","2025-01-05",618,120.80,"Pending","Malfunctioning",11408
"LAP-ORB-0005","Orbital","Orbital Force 15 Gaming","Laptop",2021,1581.98,"RAM Module","RAM","Delta Electronics",87.58,"WC-01812","RAM Module","2025-01-05",618,120.80,"Pending","Malfunctioning",11409
"LAP-ORB-0005","Orbital","Orbital Force 15 Gaming","Laptop",2021,1581.98,"SSD Storage","SSD","Pegatron",72.32,"WC-01812","RAM Module","2025-01-05",618,120.80,"Pending","Malfunctioning",11410
"LAP-ORB-0005","Orbital","Orbital Force 15 Gaming","Laptop",2021,1581.98,"Battery","BAT","Foxlink Corp",33.51,"WC-01812","RAM Module","2025-01-05",618,120.80,"Pending","Malfunctioning",11411
"LAP-ORB-0005","Orbital","Orbital Force 15 Gaming","Laptop",2021,1581.98,"Display Panel","DSP","Quanta Computer",118.14,"WC-01812","RAM Module","2025-01-05",618,120.80,"Pending","Malfunctioning",11412
"LAP-ORB-0005","Orbital","Orbital Force 15 Gaming","Laptop",2021,1581.98,"Motherboard","MB","Luxshare ICT",121.25,"WC-01812","RAM Module","2025-01-05",618,120.80,"Pending","Malfunctioning",11413
"EAR-SOL-0006","Solace","Solace Buds Air Pro","Wireless Earbuds",2025,131.50,"Bluetooth Chip","BTC","Quanta Computer",7.52,"WC-01813","Bluetooth Chip","2025-10-25",828,47.81,"Pending","Not charging",11414
"EAR-SOL-0006","Solace","Solace Buds Air Pro","Wireless Earbuds",2025,131.50,"Charging Case","CSE","Pegatron",13.82,"WC-01813","Bluetooth Chip","2025-10-25",828,47.81,"Pending","Not charging",11415
"EAR-SOL-0006","Solace","Solace Buds Air Pro","Wireless Earbuds",2025,131.50,"Speaker Driver","SPD","Pegatron",3.51,"WC-01813","Bluetooth Chip","2025-10-25",828,47.81,"Pending","Not charging",11416
"EAR-SOL-0006","Solace","Solace Buds Air Pro","Wireless Earbuds",2025,131.50,"Battery","BAT","Foxlink Corp",6.87,"WC-01813","Bluetooth Chip","2025-10-25",828,47.81,"Pending","Not charging",11417
"PHN-ORB-0031","Orbital","Orbital Flip 3","Smartphone",2023,315.68,"Speaker Unit","SPK","Pegatron",8.29,"WC-01814","Charging Port","2026-01-14",977,36.09,"Replaced","Won't power on",11418
"PHN-ORB-0031","Orbital","Orbital Flip 3","Smartphone",2023,315.68,"Charging Port","CHG","Delta Electronics",3.12,"WC-01814","Charging Port","2026-01-14",977,36.09,"Replaced","Won't power on",11419
"PHN-ORB-0031","Orbital","Orbital Flip 3","Smartphone",2023,315.68,"Camera Module","CAM","Luxshare ICT",49.85,"WC-01814","Charging Port","2026-01-14",977,36.09,"Replaced","Won't power on",11420
"PHN-ORB-0031","Orbital","Orbital Flip 3","Smartphone",2023,315.68,"Battery","BAT","Quanta Computer",31.73,"WC-01814","Charging Port","2026-01-14",977,36.09,"Replaced","Won't power on",11421
"PHN-ORB-0031","Orbital","Orbital Flip 3","Smartphone",2023,315.68,"OLED Display","OLD","Delta Electronics",51.15,"WC-01814","Charging Port","2026-01-14",977,36.09,"Replaced","Won't power on",11422
"PHN-ORB-0031","Orbital","Orbital Flip 3","Smartphone",2023,315.68,"Logic Board","LB","Delta Electronics",182.55,"WC-01814","Charging Port","2026-01-14",977,36.09,"Replaced","Won't power on",11423
"PHN-NIM-0008","Nimbus","Nimbus Flip 3","Smartphone",2024,435.13,"Speaker Unit","SPK","Wistron",7.16,"WC-01815","Logic Board","2025-12-07",304,135.28,"Pending","Not charging",11424
"PHN-NIM-0008","Nimbus","Nimbus Flip 3","Smartphone",2024,435.13,"Charging Port","CHG","Foxlink Corp",5.09,"WC-01815","Logic Board","2025-12-07",304,135.28,"Pending","Not charging",11425
"PHN-NIM-0008","Nimbus","Nimbus Flip 3","Smartphone",2024,435.13,"Camera Module","CAM","Delta Electronics",15.06,"WC-01815","Logic Board","2025-12-07",304,135.28,"Pending","Not charging",11426
"PHN-NIM-0008","Nimbus","Nimbus Flip 3","Smartphone",2024,435.13,"Battery","BAT","Foxlink Corp",12.13,"WC-01815","Logic Board","2025-12-07",304,135.28,"Pending","Not charging",11427
"PHN-NIM-0008","Nimbus","Nimbus Flip 3","Smartphone",2024,435.13,"OLED Display","OLD","Quanta Computer",117.11,"WC-01815","Logic Board","2025-12-07",304,135.28,"Pending","Not charging",11428
"PHN-NIM-0008","Nimbus","Nimbus Flip 3","Smartphone",2024,435.13,"Logic Board","LB","Luxshare ICT",89.60,"WC-01815","Logic Board","2025-12-07",304,135.28,"Pending","Not charging",11429
"WCH-ORB-0014","Orbital","Orbital Pulse Band 2","Smartwatch",2022,509.81,"Strap/Band","STR","Foxlink Corp",6.62,"WC-01816","Logic Board","2024-10-02",124,72.17,"Replaced","Won't power on",11430
"WCH-ORB-0014","Orbital","Orbital Pulse Band 2","Smartwatch",2022,509.81,"Sensor Module","SEN","Pegatron",19.58,"WC-01816","Logic Board","2024-10-02",124,72.17,"Replaced","Won't power on",11431
"WCH-ORB-0014","Orbital","Orbital Pulse Band 2","Smartwatch",2022,509.81,"Battery","BAT","Foxlink Corp",14.92,"WC-01816","Logic Board","2024-10-02",124,72.17,"Replaced","Won't power on",11432
"WCH-ORB-0014","Orbital","Orbital Pulse Band 2","Smartwatch",2022,509.81,"Display","DSP","Pegatron",21.43,"WC-01816","Logic Board","2024-10-02",124,72.17,"Replaced","Won't power on",11433
"WCH-ORB-0014","Orbital","Orbital Pulse Band 2","Smartwatch",2022,509.81,"Logic Board","LB","Luxshare ICT",30.50,"WC-01816","Logic Board","2024-10-02",124,72.17,"Replaced","Won't power on",11434
"PHN-NIM-0008","Nimbus","Nimbus Flip 3","Smartphone",2024,435.13,"Speaker Unit","SPK","Wistron",7.16,"WC-01817","Charging Port","2026-03-23",827,32.20,"Refunded","Not charging",11435
"PHN-NIM-0008","Nimbus","Nimbus Flip 3","Smartphone",2024,435.13,"Charging Port","CHG","Foxlink Corp",5.09,"WC-01817","Charging Port","2026-03-23",827,32.20,"Refunded","Not charging",11436
"PHN-NIM-0008","Nimbus","Nimbus Flip 3","Smartphone",2024,435.13,"Camera Module","CAM","Delta Electronics",15.06,"WC-01817","Charging Port","2026-03-23",827,32.20,"Refunded","Not charging",11437
"PHN-NIM-0008","Nimbus","Nimbus Flip 3","Smartphone",2024,435.13,"Battery","BAT","Foxlink Corp",12.13,"WC-01817","Charging Port","2026-03-23",827,32.20,"Refunded","Not charging",11438
"PHN-NIM-0008","Nimbus","Nimbus Flip 3","Smartphone",2024,435.13,"OLED Display","OLD","Quanta Computer",117.11,"WC-01817","Charging Port","2026-03-23",827,32.20,"Refunded","Not charging",11439
"PHN-NIM-0008","Nimbus","Nimbus Flip 3","Smartphone",2024,435.13,"Logic Board","LB","Luxshare ICT",89.60,"WC-01817","Charging Port","2026-03-23",827,32.20,"Refunded","Not charging",11440
"LAP-SOL-0011","Solace","Solace Studio 16","Laptop",2023,2099.23,"Webcam Module","CAM","Luxshare ICT",7.49,"WC-01818","RAM Module","2024-11-19",983,188.96,"Pending","Overheating",11441
"LAP-SOL-0011","Solace","Solace Studio 16","Laptop",2023,2099.23,"Cooling Fan","FAN","Quanta Computer",8.13,"WC-01818","RAM Module","2024-11-19",983,188.96,"Pending","Overheating",11442
"LAP-SOL-0011","Solace","Solace Studio 16","Laptop",2023,2099.23,"Keyboard Assembly","KB","Foxlink Corp",17.95,"WC-01818","RAM Module","2024-11-19",983,188.96,"Pending","Overheating",11443
"LAP-SOL-0011","Solace","Solace Studio 16","Laptop",2023,2099.23,"RAM Module","RAM","Foxlink Corp",81.26,"WC-01818","RAM Module","2024-11-19",983,188.96,"Pending","Overheating",11444
"LAP-SOL-0011","Solace","Solace Studio 16","Laptop",2023,2099.23,"SSD Storage","SSD","Quanta Computer",40.27,"WC-01818","RAM Module","2024-11-19",983,188.96,"Pending","Overheating",11445
"LAP-SOL-0011","Solace","Solace Studio 16","Laptop",2023,2099.23,"Battery","BAT","Wistron",47.63,"WC-01818","RAM Module","2024-11-19",983,188.96,"Pending","Overheating",11446
"LAP-SOL-0011","Solace","Solace Studio 16","Laptop",2023,2099.23,"Display Panel","DSP","Quanta Computer",134.44,"WC-01818","RAM Module","2024-11-19",983,188.96,"Pending","Overheating",11447
"LAP-SOL-0011","Solace","Solace Studio 16","Laptop",2023,2099.23,"Motherboard","MB","Foxlink Corp",99.57,"WC-01818","RAM Module","2024-11-19",983,188.96,"Pending","Overheating",11448
"PHN-ZEN-0002","Zenith","Zenith X1 Pro","Smartphone",2021,1024.37,"Speaker Unit","SPK","Pegatron",9.95,"WC-01819","Logic Board","2026-01-02",420,500.41,"Pending","Malfunctioning",11449
"PHN-ZEN-0002","Zenith","Zenith X1 Pro","Smartphone",2021,1024.37,"Charging Port","CHG","Foxlink Corp",7.19,"WC-01819","Logic Board","2026-01-02",420,500.41,"Pending","Malfunctioning",11450
"PHN-ZEN-0002","Zenith","Zenith X1 Pro","Smartphone",2021,1024.37,"Camera Module","CAM","Quanta Computer",38.24,"WC-01819","Logic Board","2026-01-02",420,500.41,"Pending","Malfunctioning",11451
"PHN-ZEN-0002","Zenith","Zenith X1 Pro","Smartphone",2021,1024.37,"Battery","BAT","Luxshare ICT",22.24,"WC-01819","Logic Board","2026-01-02",420,500.41,"Pending","Malfunctioning",11452
"PHN-ZEN-0002","Zenith","Zenith X1 Pro","Smartphone",2021,1024.37,"OLED Display","OLD","Luxshare ICT",116.14,"WC-01819","Logic Board","2026-01-02",420,500.41,"Pending","Malfunctioning",11453
"PHN-ZEN-0002","Zenith","Zenith X1 Pro","Smartphone",2021,1024.37,"Logic Board","LB","Foxlink Corp",245.05,"WC-01819","Logic Board","2026-01-02",420,500.41,"Pending","Malfunctioning",11454
"LAP-VOR-0010","Vortexa","Vortexa Force 15 Gaming","Laptop",2023,1708.04,"Webcam Module","CAM","Delta Electronics",6.53,"WC-01820","Keyboard Assembly","2024-01-25",429,51.38,"Replaced","Overheating",11455
"LAP-VOR-0010","Vortexa","Vortexa Force 15 Gaming","Laptop",2023,1708.04,"Cooling Fan","FAN","Delta Electronics",6.19,"WC-01820","Keyboard Assembly","2024-01-25",429,51.38,"Replaced","Overheating",11456
"LAP-VOR-0010","Vortexa","Vortexa Force 15 Gaming","Laptop",2023,1708.04,"Keyboard Assembly","KB","Pegatron",23.82,"WC-01820","Keyboard Assembly","2024-01-25",429,51.38,"Replaced","Overheating",11457
"LAP-VOR-0010","Vortexa","Vortexa Force 15 Gaming","Laptop",2023,1708.04,"RAM Module","RAM","Wistron",32.71,"WC-01820","Keyboard Assembly","2024-01-25",429,51.38,"Replaced","Overheating",11458
"LAP-VOR-0010","Vortexa","Vortexa Force 15 Gaming","Laptop",2023,1708.04,"SSD Storage","SSD","Pegatron",98.42,"WC-01820","Keyboard Assembly","2024-01-25",429,51.38,"Replaced","Overheating",11459
"LAP-VOR-0010","Vortexa","Vortexa Force 15 Gaming","Laptop",2023,1708.04,"Battery","BAT","Luxshare ICT",35.17,"WC-01820","Keyboard Assembly","2024-01-25",429,51.38,"Replaced","Overheating",11460
"LAP-VOR-0010","Vortexa","Vortexa Force 15 Gaming","Laptop",2023,1708.04,"Display Panel","DSP","Luxshare ICT",51.13,"WC-01820","Keyboard Assembly","2024-01-25",429,51.38,"Replaced","Overheating",11461
"LAP-VOR-0010","Vortexa","Vortexa Force 15 Gaming","Laptop",2023,1708.04,"Motherboard","MB","Delta Electronics",208.50,"WC-01820","Keyboard Assembly","2024-01-25",429,51.38,"Replaced","Overheating",11462
"TAB-ORB-0012","Orbital","Orbital Tab 10 Pro","Tablet",2024,959.62,"Charging Port","CHG","Quanta Computer",8.80,"WC-01821","Logic Board","2025-09-18",960,180.65,"Repaired","Battery drains fast",11463
"TAB-ORB-0012","Orbital","Orbital Tab 10 Pro","Tablet",2024,959.62,"Speaker Unit","SPK","Wistron",5.33,"WC-01821","Logic Board","2025-09-18",960,180.65,"Repaired","Battery drains fast",11464
"TAB-ORB-0012","Orbital","Orbital Tab 10 Pro","Tablet",2024,959.62,"Battery","BAT","Quanta Computer",36.74,"WC-01821","Logic Board","2025-09-18",960,180.65,"Repaired","Battery drains fast",11465
"TAB-ORB-0012","Orbital","Orbital Tab 10 Pro","Tablet",2024,959.62,"Touch Display","TDS","Pegatron",61.55,"WC-01821","Logic Board","2025-09-18",960,180.65,"Repaired","Battery drains fast",11466
"TAB-ORB-0012","Orbital","Orbital Tab 10 Pro","Tablet",2024,959.62,"Logic Board","LB","Foxlink Corp",89.99,"WC-01821","Logic Board","2025-09-18",960,180.65,"Repaired","Battery drains fast",11467
"LAP-VOR-0035","Vortexa","Vortexa Pro 14","Laptop",2025,972.50,"Webcam Module","CAM","Foxlink Corp",4.91,"WC-01822","Battery","2025-01-07",792,83.25,"Replaced","Malfunctioning",11468
"LAP-VOR-0035","Vortexa","Vortexa Pro 14","Laptop",2025,972.50,"Cooling Fan","FAN","Delta Electronics",13.84,"WC-01822","Battery","2025-01-07",792,83.25,"Replaced","Malfunctioning",11469
"LAP-VOR-0035","Vortexa","Vortexa Pro 14","Laptop",2025,972.50,"Keyboard Assembly","KB","Pegatron",19.63,"WC-01822","Battery","2025-01-07",792,83.25,"Replaced","Malfunctioning",11470
"LAP-VOR-0035","Vortexa","Vortexa Pro 14","Laptop",2025,972.50,"RAM Module","RAM","Pegatron",81.38,"WC-01822","Battery","2025-01-07",792,83.25,"Replaced","Malfunctioning",11471
"LAP-VOR-0035","Vortexa","Vortexa Pro 14","Laptop",2025,972.50,"SSD Storage","SSD","Wistron",74.50,"WC-01822","Battery","2025-01-07",792,83.25,"Replaced","Malfunctioning",11472
"LAP-VOR-0035","Vortexa","Vortexa Pro 14","Laptop",2025,972.50,"Battery","BAT","Pegatron",31.64,"WC-01822","Battery","2025-01-07",792,83.25,"Replaced","Malfunctioning",11473
"LAP-VOR-0035","Vortexa","Vortexa Pro 14","Laptop",2025,972.50,"Display Panel","DSP","Foxlink Corp",154.85,"WC-01822","Battery","2025-01-07",792,83.25,"Replaced","Malfunctioning",11474
"LAP-VOR-0035","Vortexa","Vortexa Pro 14","Laptop",2025,972.50,"Motherboard","MB","Pegatron",146.49,"WC-01822","Battery","2025-01-07",792,83.25,"Replaced","Malfunctioning",11475
"LAP-VOR-0035","Vortexa","Vortexa Pro 14","Laptop",2025,972.50,"Webcam Module","CAM","Foxlink Corp",4.91,"WC-01823","Motherboard","2025-03-12",140,283.34,"Replaced","Won't power on",11476
"LAP-VOR-0035","Vortexa","Vortexa Pro 14","Laptop",2025,972.50,"Cooling Fan","FAN","Delta Electronics",13.84,"WC-01823","Motherboard","2025-03-12",140,283.34,"Replaced","Won't power on",11477
"LAP-VOR-0035","Vortexa","Vortexa Pro 14","Laptop",2025,972.50,"Keyboard Assembly","KB","Pegatron",19.63,"WC-01823","Motherboard","2025-03-12",140,283.34,"Replaced","Won't power on",11478
"LAP-VOR-0035","Vortexa","Vortexa Pro 14","Laptop",2025,972.50,"RAM Module","RAM","Pegatron",81.38,"WC-01823","Motherboard","2025-03-12",140,283.34,"Replaced","Won't power on",11479
"LAP-VOR-0035","Vortexa","Vortexa Pro 14","Laptop",2025,972.50,"SSD Storage","SSD","Wistron",74.50,"WC-01823","Motherboard","2025-03-12",140,283.34,"Replaced","Won't power on",11480
"LAP-VOR-0035","Vortexa","Vortexa Pro 14","Laptop",2025,972.50,"Battery","BAT","Pegatron",31.64,"WC-01823","Motherboard","2025-03-12",140,283.34,"Replaced","Won't power on",11481
"LAP-VOR-0035","Vortexa","Vortexa Pro 14","Laptop",2025,972.50,"Display Panel","DSP","Foxlink Corp",154.85,"WC-01823","Motherboard","2025-03-12",140,283.34,"Replaced","Won't power on",11482
"LAP-VOR-0035","Vortexa","Vortexa Pro 14","Laptop",2025,972.50,"Motherboard","MB","Pegatron",146.49,"WC-01823","Motherboard","2025-03-12",140,283.34,"Replaced","Won't power on",11483
"PHN-EMB-0009","Emberline","Emberline Nova 5","Smartphone",2023,458.53,"Speaker Unit","SPK","Luxshare ICT",9.68,"WC-01824","Camera Module","2025-12-14",234,112.65,"Pending","Battery drains fast",11484
"PHN-EMB-0009","Emberline","Emberline Nova 5","Smartphone",2023,458.53,"Charging Port","CHG","Foxlink Corp",7.92,"WC-01824","Camera Module","2025-12-14",234,112.65,"Pending","Battery drains fast",11485
"PHN-EMB-0009","Emberline","Emberline Nova 5","Smartphone",2023,458.53,"Camera Module","CAM","Delta Electronics",36.39,"WC-01824","Camera Module","2025-12-14",234,112.65,"Pending","Battery drains fast",11486
"PHN-EMB-0009","Emberline","Emberline Nova 5","Smartphone",2023,458.53,"Battery","BAT","Delta Electronics",26.11,"WC-01824","Camera Module","2025-12-14",234,112.65,"Pending","Battery drains fast",11487
"PHN-EMB-0009","Emberline","Emberline Nova 5","Smartphone",2023,458.53,"OLED Display","OLD","Wistron",70.65,"WC-01824","Camera Module","2025-12-14",234,112.65,"Pending","Battery drains fast",11488
"PHN-EMB-0009","Emberline","Emberline Nova 5","Smartphone",2023,458.53,"Logic Board","LB","Quanta Computer",124.27,"WC-01824","Camera Module","2025-12-14",234,112.65,"Pending","Battery drains fast",11489
"LAP-SOL-0011","Solace","Solace Studio 16","Laptop",2023,2099.23,"Webcam Module","CAM","Luxshare ICT",7.49,"WC-01825","Battery","2026-03-12",728,105.05,"Refunded","Not charging",11490
"LAP-SOL-0011","Solace","Solace Studio 16","Laptop",2023,2099.23,"Cooling Fan","FAN","Quanta Computer",8.13,"WC-01825","Battery","2026-03-12",728,105.05,"Refunded","Not charging",11491
"LAP-SOL-0011","Solace","Solace Studio 16","Laptop",2023,2099.23,"Keyboard Assembly","KB","Foxlink Corp",17.95,"WC-01825","Battery","2026-03-12",728,105.05,"Refunded","Not charging",11492
"LAP-SOL-0011","Solace","Solace Studio 16","Laptop",2023,2099.23,"RAM Module","RAM","Foxlink Corp",81.26,"WC-01825","Battery","2026-03-12",728,105.05,"Refunded","Not charging",11493
